"o","p","region","k","model"
2.99573227355399,2.50667768134248,"2.22740668891514",2,"STK"
4.17438726989564,3.18016137662026,"3.17653105456858",2,"STK"
2.30258509299405,2.30567929078422,"2.22740668891514",2,"STK"
2.63905732961526,2.43616418263943,"2.22740668891514",2,"STK"
2.30258509299405,2.35818933018271,"2.22740668891514",2,"STK"
4.35670882668959,3.03789467887491,"3.17653105456858",2,"STK"
3.25809653802148,3.10062244161658,"3.17653105456858",2,"STK"
3.43398720448515,3.00742636853554,"3.17653105456858",2,"STK"
4.17438726989564,3.28355754610913,"3.17653105456858",2,"STK"
4.68582808900555,3.28756563555214,"3.17653105456858",2,"STK"
4.70138904372863,3.27833987557182,"3.17653105456858",2,"STK"
2.484906649788,2.1574888327048,"2.22740668891514",2,"STK"
2.94443897916644,3.2232703448168,"3.17653105456858",2,"STK"
2.99573227355399,2.91011886333251,"3.17653105456858",2,"STK"
2.30258509299405,1.94840457901266,"2.22740668891514",2,"STK"
2.89037175789616,3.01687523312199,"3.17653105456858",2,"STK"
3.46573590279973,2.43869363474368,"2.22740668891514",2,"STK"
1.6094379124341,2.94702022885417,"3.17653105456858",2,"STK"
0.693147180559945,3.27457042872391,"3.17653105456858",2,"STK"
3.68887945411394,3.2415959791207,"3.17653105456858",2,"STK"
2.63905732961526,3.37870721119521,"3.17653105456858",2,"STK"
3.25809653802148,2.39194901199792,"2.22740668891514",2,"STK"
2.83321334405622,2.95533411091916,"3.17653105456858",2,"STK"
1.6094379124341,3.5273312576515,"3.17653105456858",2,"STK"
4.25632167829882,3.3983017137671,"3.17653105456858",2,"STK"
3.61091791264422,3.54612025659041,"3.17653105456858",2,"STK"
2.70805020110221,3.55237442043011,"3.17653105456858",2,"STK"
2.484906649788,3.3761728771859,"3.17653105456858",2,"STK"
3.58351893845611,3.46401744011856,"3.17653105456858",2,"STK"
2.07944154167984,1.95930659568897,"2.22740668891514",2,"STK"
4.8283137373023,3.590071463835,"3.17653105456858",2,"STK"
5.20948615284142,3.45960520057764,"3.17653105456858",2,"STK"
4.29045944114839,3.45802319098509,"3.17653105456858",2,"STK"
2.484906649788,3.35976001723353,"3.17653105456858",2,"STK"
3.97029191355212,3.41694938856436,"3.17653105456858",2,"STK"
2.484906649788,1.72450040102371,"2.22740668891514",2,"STK"
3.40119738166216,3.55379560226082,"3.17653105456858",2,"STK"
1.38629436111989,2.78988398043999,"3.17653105456858",2,"STK"
