,NewID,DLAT,DLONG,Pb_ppm,Lithology,Lithcode,Dlith,Dfault,Elevation,Slope,Aspect,Water,NDVI,MainRd,Road,Mine,SOC,pH,y
135,137,-28.28076633,120.9964101,6.2,regolith,RE,3.8472,27.1273,463.9918138,0.163134506,174.6171317,0.144861422,0.15866,10.40879481,3.07482678,3.336987861,0.892522231,5.817301533,1.824549292
136,138,-28.28030615,120.45584,36,regolith,RE,9.6239,8.8931,405.8152462,0.154758915,187.6511211,1.509008144,0.19931,33.04385456,7.091263926,19.07202282,0.844296538,5.784831912,3.583518938
137,139,-28.27847612,120.6151099,19,regolith,RE,4.6757,10.9048,427.2807192,0.211936943,215.3863767,0.168384698,0.17807,32.40652912,7.403126413,17.28757885,0.915967941,5.907277216,2.944438979
138,140,-28.27698623,120.29645,3.1,regolith,RE,8.0507,3.5955,410.0368053,0.04969433,132.6357908,0.606211859,0.19423,33.85696362,18.58336357,29.10691751,0.944282416,5.845871858,1.131402111
139,141,-28.2766165,121.0493,3.8,regolith,RE,1.7268,26.9909,485.0249682,0.315711534,256.0574872,0.199214838,0.17974,6.499207758,3.070942802,3.47922176,0.859099827,5.562545264,1.335001067
140,142,-28.27563615,120.4197,15,regolith,RE,11.4667,4.9732,407.1484539,0.12965405,177.3530593,4.307660095,0.21037,33.93975883,9.109938303,20.41463981,0.921452474,5.721656199,2.708050201
141,143,-28.27409614,120.47154,4,igneous mafic intrusive,IMI,8.0532,10.2715,408.9883823,0.245768187,193.4566392,1.08067715,0.19758,32.50308195,6.624573555,18.68781213,0.847997979,5.839419696,1.386294361
142,144,-28.27402614,120.47018,5,igneous mafic intrusive,IMI,8.1434,10.1259,408.9883823,0.245768187,193.4566392,1.08067715,0.19758,32.50308195,6.624573555,18.68781213,0.847997979,5.839419696,1.609437912
143,145,-28.27401614,120.46984,3,igneous mafic intrusive,IMI,8.1669,10.0898,408.9883823,0.245768187,193.4566392,1.08067715,0.19758,32.50308195,6.624573555,18.68781213,0.847997979,5.839419696,1.098612289
144,147,-28.27399614,120.47075,6,igneous mafic intrusive,IMI,8.1003,10.1848,408.9883823,0.245768187,193.4566392,1.08067715,0.19758,32.50308195,6.624573555,18.68781213,0.847997979,5.839419696,1.791759469
145,148,-28.27397614,120.47041,3,igneous mafic intrusive,IMI,8.1228,10.1483,408.9883823,0.245768187,193.4566392,1.08067715,0.19758,32.50308195,6.624573555,18.68781213,0.847997979,5.839419696,1.098612289
146,149,-28.27387614,120.47104,7,igneous mafic intrusive,IMI,8.0695,10.2112,408.9883823,0.245768187,193.4566392,1.08067715,0.19758,32.50308195,6.624573555,18.68781213,0.847997979,5.839419696,1.945910149
147,150,-28.27375614,120.47138,7,igneous mafic intrusive,IMI,8.0352,10.2428,408.9883823,0.245768187,193.4566392,1.08067715,0.19758,32.50308195,6.624573555,18.68781213,0.847997979,5.839419696,1.945910149
148,151,-28.27355614,120.47537,9,igneous mafic intrusive,IMI,7.7437,10.6577,408.9883823,0.245768187,193.4566392,1.08067715,0.19758,32.50308195,6.624573555,18.68781213,0.847997979,5.839419696,2.197224577
149,152,-28.27351614,120.47542,5,igneous mafic intrusive,IMI,7.7368,10.6617,408.9883823,0.245768187,193.4566392,1.08067715,0.19758,32.50308195,6.624573555,18.68781213,0.847997979,5.839419696,1.609437912
150,153,-28.27351614,120.4759,7,igneous mafic intrusive,IMI,7.7049,10.7126,408.9883823,0.245768187,193.4566392,1.08067715,0.19758,32.50308195,6.624573555,18.68781213,0.847997979,5.839419696,1.945910149
151,154,-28.27344614,120.47467,5,igneous mafic intrusive,IMI,7.781,10.5799,408.9883823,0.245768187,193.4566392,1.08067715,0.19758,32.50308195,6.624573555,18.68781213,0.847997979,5.839419696,1.609437912
152,155,-28.27343614,120.47455,6,igneous mafic intrusive,IMI,7.7883,10.5669,408.9883823,0.245768187,193.4566392,1.08067715,0.19758,32.50308195,6.624573555,18.68781213,0.847997979,5.839419696,1.791759469
153,156,-28.27334626,120.2252201,29,regolith,RE,6.9451,4.2891,409.2406295,0.032457128,146.6948974,0.177405059,0.17928,34.40888928,24.92432019,34.23019389,0.916133357,5.928905197,3.36729583
154,157,-28.27327614,120.476,7,igneous mafic intrusive,IMI,7.6769,10.7153,408.9883823,0.245768187,193.4566392,1.08067715,0.19758,32.50308195,6.624573555,18.68781213,0.847997979,5.839419696,1.945910149
155,158,-28.27326614,120.47617,4,igneous mafic intrusive,IMI,7.6647,10.733,408.9883823,0.245768187,193.4566392,1.08067715,0.19758,32.50308195,6.624573555,18.68781213,0.847997979,5.839419696,1.386294361
156,159,-28.27325614,120.47613,7,igneous mafic intrusive,IMI,7.6665,10.7285,408.9883823,0.245768187,193.4566392,1.08067715,0.19758,32.50308195,6.624573555,18.68781213,0.847997979,5.839419696,1.945910149
157,160,-28.27325614,120.47653,3,igneous mafic intrusive,IMI,7.6401,10.7709,408.9883823,0.245768187,193.4566392,1.08067715,0.19758,32.50308195,6.624573555,18.68781213,0.847997979,5.839419696,1.098612289
158,161,-28.27315614,120.4762,6,igneous mafic intrusive,IMI,7.6529,10.7327,408.9883823,0.245768187,193.4566392,1.08067715,0.19758,32.50308195,6.624573555,18.68781213,0.847997979,5.839419696,1.791759469
159,162,-28.27312614,120.47668,5,igneous mafic intrusive,IMI,7.6186,10.7826,408.9883823,0.245768187,193.4566392,1.08067715,0.19758,32.50308195,6.624573555,18.68781213,0.847997979,5.839419696,1.609437912
160,163,-28.27311614,120.47682,4,igneous mafic intrusive,IMI,7.6085,10.7972,408.9883823,0.245768187,193.4566392,1.08067715,0.19758,32.50308195,6.624573555,18.68781213,0.847997979,5.839419696,1.386294361
161,164,-28.27296614,120.47714,8,igneous mafic intrusive,IMI,7.5741,10.8264,408.9883823,0.245768187,193.4566392,1.08067715,0.19758,32.50308195,6.624573555,18.68781213,0.847997979,5.839419696,2.079441542
162,165,-28.27277614,120.4774,5,igneous mafic intrusive,IMI,7.54,10.848,408.9883823,0.245768187,193.4566392,1.08067715,0.19758,32.50308195,6.624573555,18.68781213,0.847997979,5.839419696,1.609437912
163,166,-28.27156675,121.0690298,4,igneous felsic intrusive,IFI,0,26.8906,499.2815064,0.448778432,247.4165978,0.282509736,0.14896,4.26314203,4.071780936,1.309321196,0.822396175,5.512920439,1.386294361
164,167,-28.26964612,120.7143499,23,regolith,RE,2.3011,0.9209,455.8034283,0.282262871,228.5850165,0.003999085,0.18505,27.77223997,0.571461891,8.097105617,0.906620556,5.85412498,3.135494216
165,168,-28.26808612,120.6560099,22,regolith,RE,3.9558,6.3129,438.9677996,0.225271187,229.6359362,0.017704005,0.19054,32.48630448,4.057819655,13.88677364,0.86911279,5.984326871,3.091042453
166,169,-28.26700613,120.58841,18,regolith,RE,1.8927,11.6479,423.5968965,0.18472265,213.2642495,0.244912786,0.19158,30.85166902,6.287381714,20.34525859,0.9175219,5.869622285,2.890371758
167,170,-28.26145645,121.01486,3.4,regolith,RE,5.141,24.9518,468.3929429,0.178484668,208.1065892,0.224411609,0.15337,7.597996354,5.06980184,3.008883116,0.858132111,5.794641603,1.223775432
168,171,-28.26110626,120.24751,17,regolith,RE,5.5062,2.0171,411.4276035,0.109190507,159.2602859,0.862233583,0.17823,32.12930884,22.36111738,31.57284602,0.933507263,5.78958397,2.833213344
169,172,-28.26077613,120.5509199,20,regolith,RE,1.9985,13.6517,423.9678195,0.174561121,190.8084531,1.846756425,0.20215,29.50160617,5.15548585,17.69012425,0.908507134,5.948490526,2.995732274
170,173,-28.25943626,120.9397701,13,igneous felsic intrusive,IFI,0,22.8635,471.5454458,0.33092641,179.8828766,0.173574868,0.1567,11.71505273,7.432146381,7.607986189,0.896179668,5.547177229,2.564949357
171,174,-28.25691615,120.45526,19,regolith,RE,7.373,7.9922,412.4793109,0.200078817,194.0740231,3.133033328,0.20715,31.1399368,5.263896894,17.13864123,1.00986329,5.93547114,2.944438979
172,175,-28.25498634,120.97596,17,regolith,RE,1.7342,24.5115,474.5526456,0.260589036,154.8655143,0.345552609,0.14232,10.10247289,5.270950535,5.492481138,0.900035792,5.736195682,2.833213344
173,176,-28.25375624,120.89295,13,regolith,RE,1.0899,17.9573,469.6247574,0.191425997,257.7892186,0.063488978,0.15836,13.39643286,12.07061314,9.744395482,0.885219655,5.754265492,2.564949357
174,177,-28.25327612,120.7003099,21,regolith,RE,0.0701,1.2091,458.5288824,0.266301321,219.7067665,0.327683503,0.16798,28.12256083,0.710173248,10.92497049,0.880306944,5.763152347,3.044522438
175,178,-28.2529062,120.7906999,9.6,regolith,RE,0.7012,7.0371,478.4710854,0.232428927,106.748817,0.21234028,0.18848,20.36670057,7.871830039,8.217500761,0.888526504,5.790864713,2.261763098
176,179,-28.25279613,120.6031899,18,regolith,RE,4.0844,9.4968,431.7271987,0.249794463,218.7872081,0.464674563,0.17561,29.05070977,4.281589902,19.16298299,0.937988505,5.906735899,2.890371758
177,180,-28.25145612,120.6661899,20,regolith,RE,1.8257,4.5494,447.0661297,0.297745973,223.5473785,0.393043374,0.16366,30.7773967,1.950881123,14.00307269,0.868761913,5.882998926,2.995732274
178,181,-28.24711624,120.8157899,9.3,regolith,RE,1.2245,9.8751,470.3821052,0.227133442,143.2263194,0.104509985,0.18932,18.33174756,9.220324972,9.538292312,0.907192781,5.801885349,2.2300144
179,182,-28.24571616,120.42219,14,regolith,RE,8.9825,4.1267,416.2945286,0.139096574,184.5470174,3.115009949,0.21429,30.00665962,5.521420958,16.87422461,0.924648876,5.852153662,2.63905733
180,183,-28.24428614,120.7221199,16,regolith,RE,1.6405,1.3803,470.0010291,0.361257508,227.1283109,0.10676474,0.17453,25.14110962,3.282520582,9.975963421,0.887544177,5.789428099,2.772588722
181,185,-28.24238622,120.8729,16,regolith,RE,2.5207,16.1192,467.9094037,0.243472112,179.9679082,0.275212583,0.16153,14.13187499,12.9029816,11.27709032,0.88405728,5.733312953,2.772588722
182,186,-28.24123628,120.2483001,26,regolith,RE,3.395,2.0666,415.893989,0.193991569,179.4425825,1.985986522,0.18281,30.14661239,21.80918057,29.9678858,0.924073016,5.787775697,3.258096538
183,187,-28.24037629,120.2162801,24,regolith,RE,5.7523,5.6195,416.4955316,0.184605981,168.2933121,1.1210157,0.18131,30.67041438,24.7361029,30.51465677,0.954357511,5.687000217,3.17805383
184,188,-28.23907671,121.0509099,2.5,igneous mafic volcanic,IMV,1.8043,22.9254,486.4105967,0.301077174,272.6418872,0.197271921,0.1373,3.515197684,3.515197684,1.469789573,0.839488864,5.646406846,0.916290732
185,189,-28.23830615,120.48483,28,regolith,RE,4.1724,10.3304,420.7852291,0.22127463,208.0826347,2.448546342,0.1974,28.37997638,2.583881295,14.59323109,0.867211588,6.060122443,3.33220451
186,190,-28.23762636,121.1707399,3.4,regolith,RE,1.6167,28.5913,518.8078391,0.252133721,273.2835474,0.427185422,0.16514,6.232470611,2.572714393,6.121189088,0.914484628,5.735778946,1.223775432
187,191,-28.23744627,120.28664,24,regolith,RE,3.8199,2.2592,413.5849696,0.185181054,169.2639895,2.123765846,0.18823,29.8547813,17.94420383,27.17887471,0.929767924,5.76508167,3.17805383
188,192,-28.23701619,120.37454,15,regolith,RE,10.4167,0.4893,413.589634,0.133602679,197.9195179,1.248005161,0.20166,30.19756461,8.824946787,19.89996951,0.961594054,5.805792094,2.708050201
189,193,-28.2361463,120.91474,15,regolith,RE,1.098,20.7927,478.6510463,0.193686606,219.7255044,0.343300958,0.15687,10.64180078,10.64180078,11.83397075,0.872166768,5.722207518,2.708050201
190,194,-28.23601614,120.5457899,26,regolith,RE,2.4583,12.378,432.5010996,0.208139821,204.4815519,0.435041817,0.18732,26.49188763,2.200628753,14.53206163,0.907033099,5.927285926,3.258096538
191,196,-28.23530623,120.33334,16,regolith,RE,6.4221,3.2528,414.7320107,0.178241123,169.3575711,4.219444092,0.19963,28.84969829,11.93046458,22.03630728,0.926876428,5.860768724,2.772588722
192,198,-28.23054664,121.1164797,15,regolith,RE,0.3071,24.5716,513.7864439,0.278759308,33.33315526,0.340079362,0.17504,2.038012964,2.038012964,5.245602741,0.877333653,5.521714439,2.708050201
193,199,-28.23012653,121.1344798,6.7,regolith,RE,2.274,25.5575,510.0150305,0.197272275,20.69489691,0.285186132,0.17839,3.773156687,3.773156687,5.709200046,0.872086436,5.61815682,1.902107526
194,200,-28.22959613,120.5893999,18,regolith,RE,4.8474,8.19,436.5047106,0.241041759,201.8153159,0.221330624,0.15474,26.90271064,2.305037699,16.97421845,0.902621073,5.917552009,2.890371758
195,201,-28.22526663,121.0257898,4.6,regolith,RE,4.5311,21.0053,479.119334,0.221334409,161.6140203,0.395265359,0.15964,3.90741805,3.90741805,3.2601363,0.847536186,5.621027812,1.526056303
196,202,-28.22524674,121.0527298,4.1,igneous volcanic,IV,2.5414,21.4678,488.0776724,0.336752422,252.1973111,0.292570154,0.13438,1.961734838,1.961734838,3.031159849,0.83506993,5.692444865,1.410986974
197,203,-28.22246633,120.90232,8.6,regolith,RE,1.8707,19.856,482.5404626,0.330663732,144.7462659,0.024691948,0.16154,10.32086383,10.32086383,12.3996667,0.888595463,5.603748596,2.151762203
198,204,-28.21707635,120.90624,18,regolith,RE,1.4313,20.4542,486.0970234,0.361025159,151.1504103,0.22979207,0.16128,9.471737336,9.471737336,12.12137775,0.893516378,5.609269955,2.890371758
199,205,-28.21697651,120.9685099,8.1,regolith,RE,2.9258,20.5191,496.0817755,0.435154261,118.194303,0.050612291,0.15078,5.952705223,5.176647523,5.585530883,0.839404602,5.493598125,2.091864062
200,206,-28.21550619,120.7232199,13,regolith,RE,1.4247,2.3575,479.8494372,0.365973175,246.1853032,0.107285093,0.16507,23.22123191,5.703908174,12.71453259,0.871747969,5.744606673,2.564949357
201,207,-28.21380656,121.0091698,21,regolith,RE,4.9896,19.6557,485.5573326,0.320717179,134.8307887,0.342027071,0.15168,3.776553262,3.776553262,2.921322339,0.833597043,5.583819247,3.044522438
202,208,-28.20940617,120.5326099,22,igneous felsic intrusive,IFI,0,11.8342,447.2090437,0.306500769,183.4437308,0.554143772,0.18022,23.52063483,0.859867062,11.37634099,0.859841847,5.890430097,3.091042453
203,209,-28.2090362,120.37653,13,regolith,RE,8.7607,1.0329,424.7428244,0.186359655,173.6043664,0.620510882,0.21343,26.23502433,7.288433211,17.11363864,0.959037829,5.798566379,2.564949357
204,210,-28.20803652,120.9607499,10,regolith,RE,2.84,19.7711,507.859975,0.681341635,102.9293161,0.06634151,0.15582,5.457354494,5.231729562,6.075115288,0.860641319,5.400680174,2.302585093
205,211,-28.20754672,121.1352493,4.8,regolith,RE,2.8288,23.5422,499.6161607,0.211643299,317.6882022,0.175724461,0.17913,6.100160161,6.100160161,8.756071713,0.868152138,5.600557078,1.568615918
206,212,-28.20699632,120.8371499,9.5,igneous felsic intrusive,IFI,0,13.6728,491.6580577,0.389727692,133.6548385,0.21234013,0.18856,13.29632807,13.29632807,14.83844026,0.921261824,5.423128823,2.251291799
207,213,-28.20498617,120.6579599,20,igneous felsic intrusive,IFI,0,2.8251,467.2352143,0.322004601,240.1619029,0.353168352,0.16254,25.83173411,1.842348597,13.82736983,0.856790454,5.59809238,2.995732274
208,214,-28.20430642,120.9007199,9.6,regolith,RE,1.0751,20.3616,498.409825,0.461791399,126.6094027,0.442956476,0.16958,9.150800384,9.150800384,12.71703544,0.892542165,5.399122564,2.261763098
209,215,-28.20420632,121.1695999,2.4,igneous felsic intrusive,IFI,0,25.7151,506.3831425,0.285588064,328.4432274,0.240609022,0.1584,8.731969748,4.052678371,9.546572845,0.902893394,5.627105055,0.875468737
210,216,-28.20386616,120.6109499,12,regolith,RE,1.4931,4.4715,457.0593852,0.336734589,214.9195419,0.120391763,0.14901,24.40638756,0.022978781,14.55406174,0.901369124,5.819433775,2.48490665
211,217,-28.20294681,121.1013293,13,regolith,RE,2.6555,21.0768,497.2585465,0.220929338,351.3948706,0.187955834,0.17868,3.185835665,3.185835665,6.218262513,0.840994899,5.560226616,2.564949357
212,218,-28.20256638,120.8908499,0.8,igneous mafic volcanic,IMV,1.8449,19.3911,506.9176654,0.50263623,158.615525,0.580888085,0.16255,9.678989928,9.678989928,13.33914527,0.863573579,5.27966717,-0.223143551
213,219,-28.20251639,120.8915399,1.4,igneous mafic volcanic,IMV,1.7758,19.4651,506.9176654,0.50263623,158.615525,0.580888085,0.16255,9.678989928,9.678989928,13.33914527,0.863573579,5.27966717,0.336472237
214,220,-28.20231638,120.8867299,2,igneous mafic volcanic,IMV,1.4753,18.9694,506.9176654,0.50263623,158.615525,0.580888085,0.16255,9.678989928,9.678989928,13.33914527,0.863573579,5.27966717,0.693147181
215,221,-28.20178616,120.48593,30,regolith,RE,0.4844,9.6405,433.7032915,0.267061508,226.7180995,0.988127391,0.18941,24.51815396,1.414247429,10.62752704,0.848176453,6.007281047,3.401197382
216,222,-28.20154628,120.25872,24,igneous felsic intrusive,IFI,0,4.6313,432.2961598,0.233611514,183.3618538,2.728763,0.18525,26.05186632,20.22103447,25.87403237,0.903977247,5.806493002,3.17805383
217,223,-28.20145638,120.8877499,1.6,igneous mafic volcanic,IMV,1.622,19.108,506.9176654,0.50263623,158.615525,0.580888085,0.16255,9.678989928,9.678989928,13.33914527,0.863573579,5.27966717,0.470003629
218,224,-28.19819629,120.7955298,11,igneous felsic intrusive,IFI,0,9.2672,513.8501561,0.649605346,127.4989692,0.179212624,0.18573,15.75574522,12.45687197,14.26967198,0.905542622,5.279542097,2.397895273
219,225,-28.19804617,120.4269,19,regolith,RE,6.0078,3.0929,429.3079193,0.135255842,197.4624055,0.085686893,0.18209,24.90766742,1.209207476,12.18453987,0.898808329,5.93487141,2.944438979
220,226,-28.19726636,120.8579999,28,high grade metamorphic rock,HGMR,1.5627,16.201,492.8970016,0.371030869,223.7698042,0.161858294,0.14379,10.52156641,10.52156641,14.80463033,0.89125018,5.618435839,3.33220451
221,227,-28.1947562,120.6905999,6,igneous mafic volcanic,IMV,0.6017,0.4457,485.461594,0.530756871,223.0712801,0.149934445,0.15501,24.72561989,4.383045728,13.4665557,0.807965572,5.621172676,1.791759469
222,228,-28.19403619,120.6636799,10,igneous felsic intrusive,IFI,0,1.4565,472.0232034,0.423762068,196.318665,0.131608988,0.17591,24.84510194,2.645711711,12.83200689,0.889865295,5.632142649,2.302585093
223,229,-28.1923462,120.5777299,26,regolith,RE,1.7364,7.091,454.6237539,0.239330284,200.5887219,0.15319561,0.17172,22.79279197,1.673600348,12.85111339,0.903802771,5.851919601,3.258096538
224,230,-28.19066616,120.45217,24,regolith,RE,3.113,5.8406,435.0100023,0.196145329,203.3025762,0.277743566,0.19643,23.50133001,1.11142398,9.679715793,0.910388182,6.007982367,3.17805383
225,231,-28.18797627,120.29393,32,regolith,RE,0.5665,1.7133,441.688828,0.277397901,173.605812,1.864635611,0.18792,23.8571981,16.17212491,23.05481057,0.869806244,5.781159629,3.465735903
226,232,-28.1874967,120.9581997,19,high grade metamorphic rock,HGMR,4.0947,17.6787,511.8078601,0.513135999,147.8477602,0.124840692,0.16296,3.75522059,3.75522059,5.76707503,0.806952802,5.466623086,2.944438979
227,233,-28.1852364,120.8512198,13,high grade metamorphic rock,HGMR,1.1648,15.5077,495.6304205,0.340398661,174.0991395,0.194489057,0.14366,10.46843746,10.46843746,15.03335457,0.893259251,5.845826794,2.564949357
228,234,-28.18513649,120.9013198,18,igneous mafic volcanic,IMV,0.1617,20.3875,504.8014204,0.416586859,193.3587758,0.156581607,0.16216,6.924357851,6.924357851,10.52344586,0.894260991,5.467734936,2.890371758
229,235,-28.18449638,120.8393998,8.4,high grade metamorphic rock,HGMR,2.107,14.2093,498.9534806,0.511677635,142.247143,0.15064927,0.16182,11.20940375,11.20940375,15.88116985,0.908854889,5.636237926,2.128231706
230,236,-28.18449625,120.7236698,20,regolith,RE,0.3303,1.9316,495.6711589,0.395457283,190.241639,0.180731924,0.16806,21.07296242,7.946682202,14.38967206,0.878032586,5.62778982,2.995732274
231,237,-28.1840862,120.6534899,22,igneous mafic intrusive,IMI,0.1455,0.7452,481.6550127,0.594970445,182.8594393,0.183579665,0.17415,23.70650867,2.714366538,11.77123916,0.814336489,5.502624699,3.091042453
232,238,-28.18348624,120.3267,30,high grade metamorphic rock,HGMR,3.6722,1.0471,437.2827857,0.280664978,163.2954433,0.160804384,0.19182,23.82722274,12.17457638,19.60889049,0.902835916,5.845631442,3.401197382
